Utt#,Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
102,102,Mother,Lily020004,whoa .,Lily,224.915,227.236,[],[1|0|INCROOT 2|1|PUNCT],[co|whoa .],,,,,,,,,,MotherofLily_Lily020004_102
103,103,Mother,Lily020004,that was great .,Lily,227.236,228.57,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|that] [cop|be&PAST&13S] [adj|great .],,,,,,,,,,MotherofLily_Lily020004_103
104,104,Lily,Lily020004,yyy .,Lily,228.57,232.708,[],[],[],,,,,,,,,,LilyofLily_Lily020004_104
105,105,Mother,Lily020004,did we see gerbils at Auntie's classroom too ?,Lily,0.0,0.0,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|4|NJCT] [6|8|MOD 7|6|POSS] [8|5|POBJ] [9|8|PQ 10|3|PUNCT],[mod|do&PAST] [pro:sub|we] [v|see] [n|gerbil-PL] [prep|at] [n:prop|Auntie~poss|s] [n|+n|class+n|room] [post|too ?],,,,,,,,,,MotherofLily_Lily020004_105
106,106,Lily,Lily020004,"xxx , yeah .",Lily,232.708,237.311,[],[1|0|INCROOT] [2|1|COM 3|1|PUNCT],[cm|cm] [co|yeah .],,,,,,,,,,LilyofLily_Lily020004_106
107,107,Mother,Lily020004,"yes , it's hard to talk with your hand in your mouth .",Lily,0.0,0.0,[],[1|4|COM 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|4|PRED] [6|7|INF] [7|5|XCOMP] [8|7|JCT] [9|10|MOD] [10|8|POBJ] [11|10|NJCT] [12|13|MOD] [13|11|POBJ 14|4|PUNCT],[co|yes cm|cm] [pro:per|it~cop|be&3S] [adj|hard] [inf|to] [v|talk] [prep|with] [det:poss|your] [n|hand] [prep|in] [det:poss|your] [n|mouth .],,,,,,,,,,MotherofLily_Lily020004_107
108,108,Lily,Lily020004,yyy .,Lily,237.311,240.79,[],[],[],,,,,,,,,,LilyofLily_Lily020004_108
109,109,Mother,Lily020004,xxx .,Lily,0.0,0.0,laughing,[],[],,,,,,,,,,MotherofLily_Lily020004_109
110,110,Mother,Lily020004,you're so silly .,Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|4|JCT] [4|2|PRED 5|2|PUNCT],[pro:per|you~aux|be&PRES] [adv|so] [adj|silly .],,,,,,,,,,MotherofLily_Lily020004_110
111,111,Lily,Lily020004,xxx .,Lily,240.79,244.548,laughing,[],[],,,,,,,,,,LilyofLily_Lily020004_111
112,112,Mother,Lily020004,xxx .,Lily,0.0,0.0,laughing,[],[],,,,,,,,,,MotherofLily_Lily020004_112
113,113,Lily,Lily020004,whoa .,Lily,244.548,247.301,[],[1|0|INCROOT 2|1|PUNCT],[co|whoa .],,,,,,,,,,LilyofLily_Lily020004_113
114,114,Mother,Lily020004,whoa .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|whoa .],,,,,,,,,,MotherofLily_Lily020004_114
115,115,CameraOperator,Lily020004,hm: .,Lily,247.301,251.345,[],[1|0|INCROOT 2|1|PUNCT],[co|hm .],,,,,,,,,,CameraOperatorofLily_Lily020004_115
116,116,Mother,Lily020004,hm: .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|hm .],,,,,,,,,,MotherofLily_Lily020004_116
117,117,Lily,Lily020004,yyy yyy xxx .,Lily,251.345,255.375,laughing,[],[],,,,,,,,,,LilyofLily_Lily020004_117
118,118,Mother,Lily020004,xxx .,Lily,0.0,0.0,laughing,[],[],,,,,,,,,,MotherofLily_Lily020004_118
119,119,Lily,Lily020004,xxx .,Lily,255.375,261.01,laughter,[],[],,,,,,,,,,LilyofLily_Lily020004_119
120,120,Mother,Lily020004,you are so silly .,Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|JCT] [4|2|PRED 5|2|PUNCT],[pro:per|you] [cop|be&PRES] [adv|so] [adj|silly .],,,,,,,,,,MotherofLily_Lily020004_120
121,121,Lily,Lily020004,xxx .,Lily,261.01,263.345,[],[],[],,,,,,,,,,LilyofLily_Lily020004_121
122,122,Mother,Lily020004,are we gonna play games with Trevor and Phoebe tonight ?,Lily,0.0,0.0,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|JCT] [6|4|JCT] [7|6|POBJ] [8|7|CONJ] [9|10|SUBJ] [10|8|COORD 11|4|PUNCT],[cop|be&PRES] [pro:sub|we] [mod:aux|gonna] [v|play] [n|game-PL] [prep|with] [n:prop|Trevor] [coord|and] [n:prop|Phoebe] [adv:tem|tonight ?],,,,,,,,,,MotherofLily_Lily020004_122
123,123,Mother,Lily020004,where should Trevor and Phoebe sleep ?,Lily,263.345,267.478,[],[1|3|LINK] [2|3|AUX] [3|0|ROOT] [4|3|CONJ] [5|6|MOD] [6|4|COORD 7|3|PUNCT],[adv:int|where] [mod|should] [n:prop|Trevor] [coord|and] [n:prop|Phoebe] [n|sleep ?],,,,,,,,,,MotherofLily_Lily020004_123
124,124,Lily,Lily020004,sleep over .,Lily,267.478,272.95,[],[1|0|ROOT] [2|1|JCT 3|1|PUNCT],[v|sleep] [adv|over .],,,,,,,,,,LilyofLily_Lily020004_124
125,125,Mother,Lily020004,"they're going to sleep over , that's right , in our house ?",Lily,0.0,0.0,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|INF] [5|3|XCOMP] [6|5|JCT 7|5|LP] [8|9|SUBJ 9|3|CJCT] [10|11|JCT 11|9|LP] [12|9|JCT] [13|14|MOD] [14|12|POBJ 15|3|PUNCT],[pro:sub|they~aux|be&PRES] [part|go-PRESP] [inf|to] [v|sleep] [adv|over cm|cm] [pro:dem|that~cop|be&3S] [adv|right cm|cm] [prep|in] [det:poss|our] [n|house ?],,,,,,,,,,MotherofLily_Lily020004_125
126,126,Lily,Lily020004,yeah .,Lily,272.95,277.185,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020004_126
127,127,Mother,Lily020004,"yes , that will be fun .",Lily,0.0,0.0,[],[1|5|COM 2|1|LP] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|PRED 7|5|PUNCT],[co|yes cm|cm] [det:dem|that] [mod|will] [cop|be] [n|fun .],,,,,,,,,,MotherofLily_Lily020004_127
128,128,Lily,Lily020004,yyy yyy .,Lily,0.0,0.0,[],[],[],,,,,,,,,,LilyofLily_Lily020004_128
129,129,Lily,Lily020004,Auntie's house .,Lily,277.185,279.566,[],[1|3|MOD 2|1|POSS] [3|0|INCROOT 4|3|PUNCT],[n:prop|Auntie~poss|s] [n|house .],,,,,,,,,,LilyofLily_Lily020004_129
130,130,Mother,Lily020004,well they're gonna stay over at our house tonight ,Lily,279.566,283.465,[],[1|5|COM] [2|5|SUBJ 3|5|AUX] [4|5|AUX] [5|0|ROOT] [6|5|JCT] [7|5|JCT] [8|9|MOD] [9|7|POBJ] [10|15|JCT 11|10|LP],[co|well] [pro:sub|they~aux|be&PRES] [mod:aux|gonna] [cop|stay] [adv|over] [prep|at] [det:poss|our] [n|house] [adv:tem|tonight cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_130
131,130,Mother,Lily020004,maybe you can stay over at Auntie's house another night .,Lily,,,[],[12|15|JCT] [13|15|SUBJ] [14|15|AUX] [15|5|CJCT] [16|15|JCT] [17|15|JCT] [18|22|MOD 19|18|POSS] [20|22|MOD] [21|22|QUANT] [22|17|POBJ 23|5|PUNCT],[adv|maybe] [pro:per|you] [mod|can] [cop|stay] [adv|over] [prep|at] [n:prop|Auntie~poss|s] [n|house] [qn|another] [n|night .],,,,,,,,,,MotherofLily_Lily020004_130
132,131,Mother,Lily020004,would that be fun ?,Lily,283.465,285.048,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|PRED 5|3|PUNCT],[mod|will&COND] [det:dem|that] [cop|be] [n|fun ?],,,,,,,,,,MotherofLily_Lily020004_131
133,132,Lily,Lily020004,no .,Lily,285.048,288.111,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,LilyofLily_Lily020004_132
134,133,Mother,Lily020004,no you don't want to stay at Auntie's house ?,Lily,0.0,0.0,[],[1|5|COM] [2|5|SUBJ] [3|5|AUX 4|3|NEG] [5|0|ROOT] [6|7|INF] [7|5|XCOMP] [8|7|JCT] [9|11|MOD 10|9|POSS] [11|8|POBJ 12|5|PUNCT],[co|no] [pro:per|you] [mod|do~neg|not] [v|want] [inf|to] [cop|stay] [prep|at] [n:prop|Auntie~poss|s] [n|house ?],,,,,,,,,,MotherofLily_Lily020004_133
135,134,Lily,Lily020004,yyy yyy yyy .,Lily,288.111,291.72,[],[],[],,,,,,,,,,LilyofLily_Lily020004_134
136,135,Mother,Lily020004,"I know , you'll pretty much stay anywhere with Phoebe and Trevor , right ?",Lily,291.72,295.545,[],[1|2|SUBJ] [2|0|ROOT 3|2|LP] [4|8|SUBJ 5|8|AUX] [6|8|JCT] [7|8|QUANT] [8|2|CJCT] [9|10|JCT] [10|8|JCT] [11|10|POBJ] [12|11|CONJ] [13|15|MOD 14|13|LP] [15|12|COORD 16|2|PUNCT],[pro:sub|I] [v|know cm|cm] [pro:per|you~mod|will] [adv|pretty] [qn|much] [n|stay] [adv|anywhere] [prep|with] [n:prop|Phoebe] [coord|and] [n:prop|Trevor cm|cm] [n|right ?],,,,,,,,,,MotherofLily_Lily020004_135
137,136,Mother,Lily020004,"xxx , do you remember what you did last time you stayed at Auntie's house ?",Lily,295.545,299.213,gasp,[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|2|XCOMP] [5|7|LINK] [6|7|SUBJ] [7|4|COMP] [8|9|MOD] [9|7|JCT] [10|11|SUBJ] [11|9|CMOD] [12|11|JCT] [13|15|MOD 14|13|POSS] [15|12|POBJ 16|2|PUNCT],[cm|cm] [v|do] [pro:per|you] [v|remember] [pro:int|what] [pro:per|you] [v|do&PAST] [adj|last] [n|time] [pro:per|you] [cop|stay-PAST] [prep|at] [n:prop|Auntie~poss|s] [n|house ?],,,,,,,,,,MotherofLily_Lily020004_136
138,137,Lily,Lily020004,yyy .,Lily,299.213,300.041,[],[],[],,,,,,,,,,LilyofLily_Lily020004_137
139,138,Mother,Lily020004,do you remember you watched a special show on tv with Phoebe and Trevor in Auntie's bed ?,Lily,300.041,304.381,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|SUBJ] [5|3|COMP] [6|8|DET] [7|8|MOD] [8|5|OBJ] [9|8|NJCT] [10|9|POBJ] [11|8|NJCT] [12|11|POBJ] [13|12|CONJ] [14|13|COORD] [15|14|JCT] [16|18|MOD 17|16|POSS] [18|15|POBJ 19|3|PUNCT],[mod|do] [pro:per|you] [v|remember] [pro:per|you] [v|watch-PAST] [det:art|a] [adj|special] [n|show] [prep|on] [n|tv] [prep|with] [n:prop|Phoebe] [coord|and] [n:prop|Trevor] [prep|in] [n:prop|Auntie~poss|s] [n|bed ?],,,,,,,,,,MotherofLily_Lily020004_138
140,139,Lily,Lily020004,yyy .,Lily,304.381,306.976,[],[],[],,,,,,,,,,LilyofLily_Lily020004_139
141,140,Mother,Lily020004,do you remember what the tv show was about ?,Lily,0.0,0.0,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|8|LINK] [5|7|DET] [6|7|MOD] [7|8|SUBJ] [8|3|COMP] [9|8|JCT 10|3|PUNCT],[mod|do] [pro:per|you] [v|remember] [pro:int|what] [det:art|the] [n|tv] [n|show] [cop|be&PAST&13S] [adv|about ?],,,,,,,,,,MotherofLily_Lily020004_140
142,141,Lily,Lily020004,yyy .,Lily,306.976,308.51,[],[],[],,,,,,,,,,LilyofLily_Lily020004_141
143,142,Mother,Lily020004,Santa and (t:t:trail off),Lily,308.51,311.973,[],[1|0|INCROOT] [2|1|CONJ 3|1|PUNCT],[n:prop|Santa] [coord|and (mt:trail off)],,,,,,,,,,MotherofLily_Lily020004_142
144,143,Lily,Lily020004,the reindeer .,Lily,311.973,316.706,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|reindeer .],,,,,,,,,,LilyofLily_Lily020004_143
145,144,Mother,Lily020004,"the reindeer , you watched Rudolph the red nosed reindeer .",Lily,0.0,0.0,[],[1|2|DET] [2|0|INCROOT 3|2|LP] [4|5|SUBJ] [5|2|CMOD] [6|5|OBJ] [7|8|DET] [8|9|SUBJ] [9|6|COMP] [10|9|OBJ 11|2|PUNCT],[det:art|the] [n|reindeer cm|cm] [pro:per|you] [v|watch-PAST] [n:prop|Rudolph] [det:art|the] [n|red] [v|nose-PAST] [n|reindeer .],,,,,,,,,,MotherofLily_Lily020004_144
146,145,Mother,Lily020004,was it a good show ?,Lily,316.706,319.611,[],[1|0|ROOT] [2|1|PRED] [3|5|DET] [4|5|MOD] [5|2|OBJ 6|1|PUNCT],[cop|be&PAST&13S] [pro:per|it] [det:art|a] [adj|good] [n|show ?],,,,,,,,,,MotherofLily_Lily020004_145
147,146,Lily,Lily020004,woo woo woo woo woo .,Lily,319.611,322.701,[],[1|3|COM] [2|3|COM] [3|5|COM] [4|5|COM] [5|0|ROOT 6|5|PUNCT],[co|woo] [co|woo] [co|woo] [co|woo] [co|woo .],,,,,,,,,,LilyofLily_Lily020004_146
148,147,Mother,Lily020004,woo woo .,Lily,0.0,0.0,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|woo] [co|woo .],,,,,,,,,,MotherofLily_Lily020004_147
149,148,Lily,Lily020004,woo woo .,Lily,322.701,325.305,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|woo] [co|woo .],,,,,,,,,,LilyofLily_Lily020004_148
150,149,Lily,Lily020004,woo woo .,Lily,325.305,328.28,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|woo] [co|woo .],,,,,,,,,,LilyofLily_Lily020004_149
151,150,Mother,Lily020004,xxx .,Lily,0.0,0.0,laughter,[],[],,,,,,,,,,MotherofLily_Lily020004_150
152,151,Lily,Lily020004,choo choo .,Lily,328.28,332.821,[],[1|0|INCROOT] [2|1|ENUM 3|1|PUNCT],[on|choo] [on|choo .],,,,,,,,,,LilyofLily_Lily020004_151
153,152,Mother,Lily020004,choo choo .,Lily,0.0,0.0,[],[1|0|INCROOT] [2|1|ENUM 3|1|PUNCT],[on|choo] [on|choo .],,,,,,,,,,MotherofLily_Lily020004_152
154,153,Lily,Lily020004,yyy choo choo .,Lily,332.821,338.076,[],[] [1|0|INCROOT] [2|1|ENUM 3|1|PUNCT],[] [on|choo] [on|choo .],,,,,,,,,,LilyofLily_Lily020004_153
155,154,Mother,Lily020004,choo choo .,Lily,0.0,0.0,[],[1|0|INCROOT] [2|1|ENUM 3|1|PUNCT],[on|choo] [on|choo .],,,,,,,,,,MotherofLily_Lily020004_154
156,155,Lily,Lily020004,choo choo .,Lily,338.076,339.988,[],[1|0|INCROOT] [2|1|ENUM 3|1|PUNCT],[on|choo] [on|choo .],,,,,,,,,,LilyofLily_Lily020004_155
157,156,Mother,Lily020004,who takes the train ?,Lily,0.0,0.0,[],[1|2|LINK] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[pro:int|who] [v|take-3S] [det:art|the] [n|train ?],,,,,,,,,,MotherofLily_Lily020004_156
158,157,Lily,Lily020004,xxx .,Lily,339.988,341.515,[],[],[],,,,,,,,,,LilyofLily_Lily020004_157
159,158,Lily,Lily020004,Daddy .,Lily,341.515,346.985,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Daddy .],,,,,,,,,,LilyofLily_Lily020004_158
160,159,Mother,Lily020004,Daddy .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Daddy .],,,,,,,,,,MotherofLily_Lily020004_159
161,160,Mother,Lily020004,and where does Daddy take the train to ,Lily,0.0,0.0,[],[1|5|LINK] [2|5|LINK] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT] [6|7|DET] [7|5|OBJ] [8|5|JCT 9|8|LP],[coord|and] [adv:int|where] [mod|do&3S] [n:prop|Daddy] [v|take] [det:art|the] [n|train] [prep|to cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_160
162,160,Mother,Lily020004,where does Daddy work ?,Lily,0.0,0.0,[],[10|11|LINK] [11|8|POBJ] [12|13|MOD] [13|11|OBJ 14|5|PUNCT],[pro:rel|where] [v|do&3S] [n:prop|Daddy] [n|work ?],,,,,,,,,,MotherofLily_Lily020004_160
163,161,Lily,Lily020004,Boston .,Lily,346.985,350.908,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Boston .],,,,,,,,,,LilyofLily_Lily020004_161
164,162,Mother,Lily020004,"Boston , you're right .",Lily,0.0,0.0,[],[1|0|INCROOT 2|1|LP] [3|5|SUBJ 4|5|AUX] [5|1|ENUM 6|1|PUNCT],[n:prop|Boston cm|cm] [pro:per|you~aux|be&PRES] [n|right .],,,,,,,,,,MotherofLily_Lily020004_162
165,163,Mother,Lily020004,in a very big tall building ?,Lily,350.908,353.211,[],[1|0|INCROOT] [2|6|DET] [3|4|JCT] [4|6|MOD] [5|6|MOD] [6|1|POBJ 7|1|PUNCT],[prep|in] [det:art|a] [adv|very] [adj|big] [adj|tall] [n|building ?],,,,,,,,,,MotherofLily_Lily020004_163
166,164,Lily,Lily020004,yes .,Lily,353.211,356.423,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,LilyofLily_Lily020004_164
167,165,Mother,Lily020004,yes .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofLily_Lily020004_165
168,166,Mother,Lily020004,he does work in a very big tall building .,Lily,356.423,358.275,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|2|JCT] [5|9|DET] [6|7|JCT] [7|9|MOD] [8|9|MOD] [9|4|POBJ 10|2|PUNCT],[pro:sub|he] [v|do&3S] [n|work] [prep|in] [det:art|a] [adv|very] [adj|big] [adj|tall] [n|building .],,,,,,,,,,MotherofLily_Lily020004_166
169,167,Mother,Lily020004,"he works in the ta:llest , biggest building in Boston .",Lily,358.275,361.856,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|8|DET] [5|8|MOD 6|5|LP] [7|8|MOD] [8|3|POBJ] [9|8|NJCT] [10|9|POBJ 11|2|PUNCT],[pro:sub|he] [v|work-3S] [prep|in] [det:art|the] [adj|tall-SP cm|cm] [adj|big-SP] [n|building] [prep|in] [n:prop|Boston .],,,,,,,,,,MotherofLily_Lily020004_167
170,168,Lily,Lily020004,and yyy see .,Lily,361.856,365.026,[],[1|2|LINK] [] [2|0|ROOT 3|2|PUNCT],[coord|and] [] [v|see .],,,,,,,,,,LilyofLily_Lily020004_168
171,169,Mother,Lily020004,"we went to go see his big building one day , right ?",Lily,365.026,367.663,[],[1|2|SUBJ] [2|0|ROOT] [3|4|INF] [4|2|XCOMP] [5|4|OBJ] [6|8|MOD] [7|8|MOD] [8|12|MOD] [9|10|QUANT] [10|12|MOD 11|10|LP] [12|5|OBJ 13|2|PUNCT],[pro:sub|we] [v|go&PAST] [inf|to] [v|go] [v|see] [det:poss|his] [adj|big] [n|building] [det:num|one] [n|day cm|cm] [n|right ?],,,,,,,,,,MotherofLily_Lily020004_169
172,170,Lily,Lily020004,yyy .,Lily,367.663,372.106,[],[],[],,,,,,,,,,LilyofLily_Lily020004_170
173,171,Mother,Lily020004,"remember when we went in , we saw Daddy's big building and we also saw baby Ruby ?",Lily,0.0,0.0,[],[1|0|ROOT] [2|4|LINK] [3|4|SUBJ] [4|1|CJCT] [5|4|JCT 6|5|POBJ] [7|8|SUBJ] [8|4|COMP] [9|12|MOD 10|9|POSS] [11|12|MOD] [12|8|OBJ] [13|16|LINK] [14|16|SUBJ] [15|16|JCT] [16|12|CJCT] [17|18|MOD] [18|16|OBJ 19|1|PUNCT],[v|remember] [conj|when] [pro:sub|we] [v|go&PAST] [prep|in cm|cm] [pro:sub|we] [v|see&PAST] [n:prop|Daddy~poss|s] [adj|big] [n|building] [coord|and] [pro:sub|we] [adv|also] [v|see&PAST] [n|baby] [n:prop|Ruby ?],,,,,,,,,,MotherofLily_Lily020004_171
174,172,Lily,Lily020004,yeah .,Lily,372.106,374.58,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020004_172
175,173,Mother,Lily020004,yeah .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofLily_Lily020004_173
176,174,Mother,Lily020004,and do you remember what you did with baby Ruby's socks ?,Lily,374.58,377.583,[],[1|2|LINK] [2|0|ROOT] [3|2|OBJ] [4|2|XCOMP] [5|7|LINK] [6|7|SUBJ] [7|4|COMP] [8|7|JCT] [9|12|MOD] [10|12|MOD 11|10|POSS] [12|8|POBJ 13|2|PUNCT],[coord|and] [v|do] [pro:per|you] [v|remember] [pro:int|what] [pro:per|you] [v|do&PAST] [prep|with] [n|baby] [n:prop|Ruby~poss|s] [n|sock-PL ?],,,,,,,,,,MotherofLily_Lily020004_174
177,175,Lily,Lily020004,yyy xxx .,Lily,377.583,380.588,laughing,[],[],,,,,,,,,,LilyofLily_Lily020004_175
178,176,Mother,Lily020004,do you remember ?,Lily,380.588,381.983,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[mod|do] [pro:per|you] [v|remember ?],,,,,,,,,,MotherofLily_Lily020004_176
179,177,Lily,Lily020004,yyy yes .,Lily,381.983,383.745,[],[] [1|0|INCROOT 2|1|PUNCT],[] [co|yes .],,,,,,,,,,LilyofLily_Lily020004_177
180,178,Mother,Lily020004,what did you do with baby Ruby's socks ?,Lily,383.745,386.016,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|9|MOD] [7|9|MOD 8|7|POSS] [9|5|POBJ 10|4|PUNCT],[pro:int|what] [mod|do&PAST] [pro:per|you] [v|do] [prep|with] [n|baby] [n:prop|Ruby~poss|s] [n|sock-PL ?],,,,,,,,,,MotherofLily_Lily020004_178
181,179,Lily,Lily020004,naked feet .,Lily,386.016,391.31,"CHI's hand is in her mouth , so she can't make the /f/ sound[]",[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|naked] [n|foot&PL .],,,,,,,,,,LilyofLily_Lily020004_179
182,180,Mother,Lily020004,naked feet .,Lily,0.0,0.0,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|naked] [n|foot&PL .],,,,,,,,,,MotherofLily_Lily020004_180
183,181,Mother,Lily020004,"you took baby Ruby's socks off , didn't you ?",Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|6|MOD] [4|6|MOD 5|4|POSS] [6|2|OBJ] [7|2|JCT 8|2|LP] [9|11|AUX 10|9|NEG] [11|2|OBJ 12|2|PUNCT],[pro:per|you] [v|take&PAST] [n|baby] [n:prop|Ruby~poss|s] [n|sock-PL] [adv|off cm|cm] [mod|do&PAST~neg|not] [pro:per|you ?],,,,,,,,,,MotherofLily_Lily020004_181
184,182,Lily,Lily020004,xxx .,Lily,391.31,393.576,laughter,[],[],,,,,,,,,,LilyofLily_Lily020004_182
185,183,Mother,Lily020004,so her toes were naked ?,Lily,0.0,0.0,[],[1|4|JCT] [2|3|MOD] [3|4|SUBJ] [4|0|ROOT] [5|4|PRED 6|4|PUNCT],[adv|so] [det:poss|her] [n|toe-PL] [cop|be&PAST] [adj|naked ?],,,,,,,,,,MotherofLily_Lily020004_183
186,184,Mother,Lily020004,that was silly .,Lily,393.576,395.718,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|that] [cop|be&PAST&13S] [adj|silly .],,,,,,,,,,MotherofLily_Lily020004_184
187,185,Mother,Lily020004,hm: .,Lily,395.718,399.508,[],[1|0|INCROOT 2|1|PUNCT],[co|hm .],,,,,,,,,,MotherofLily_Lily020004_185
188,186,Lily,Lily020004,I { throws (= throw) } this away .,Lily,399.508,407.993,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|2|JCT 5|2|PUNCT],[pro:sub|I] [v|throw-3S] [pro:dem|this] [adv|away .],,,,,,,,,,LilyofLily_Lily020004_186
189,187,Mother,Lily020004,you're gonna (t:t:self interruption),Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:per|you~aux|be&PRES] [mod:aux|gonna (mt:self interruption)],,,,,,,,,,MotherofLily_Lily020004_187
190,188,Mother,Lily020004,you're gonna throw that away ?,Lily,0.0,0.0,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|4|OBJ] [6|4|JCT 7|4|PUNCT],[pro:per|you~aux|be&PRES] [mod:aux|gonna] [v|throw] [pro:dem|that] [adv|away ?],,,,,,,,,,MotherofLily_Lily020004_188
191,189,Mother,Lily020004,okay .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020004_189
192,190,Mother,Lily020004,the tutu is so ridiculous looking .,Lily,407.993,413.255,[],[1|2|DET] [2|5|SUBJ] [3|5|AUX] [4|5|JCT] [5|0|ROOT] [6|5|ENUM 7|5|PUNCT],[0det|the] [n|tutu] [aux|be&3S] [adv|so] [adj|ridiculous] [n:gerund|look-PRESP .],,,,,,,,,,MotherofLily_Lily020004_190
193,191,CameraOperator,Lily020004,it's so cute,Lily,0.0,0.0,[],[1|2|SUBJ 2|7|JCT] [3|4|JCT] [4|2|PRED 5|2|LP],[pro:per|it~cop|be&3S] [adv|so] [adj|cute cm|cm] [pro:sub|she] [v|look-3S] [adv|so] [adv|pretty] [prep|in] [pro:per|it] [adv|though .],,,,,,,,,,CameraOperatorofLily_Lily020004_191
194,191,CameraOperator,Lily020004,she looks so pretty in it though .,Lily,0.0,0.0,[],[6|7|SUBJ] [7|0|ROOT] [8|9|JCT] [9|7|JCT] [10|7|JCT] [11|10|POBJ] [12|7|JCT 13|7|PUNCT],[pro:per|it~cop|be&3S] [adv|so] [adj|cute cm|cm] ,,,,,,,,,,CameraOperatorofLily_Lily020004_191
195,192,Lily,Lily020004,{ three (?) } { two (?) } .,Lily,413.255,420.526,[],[1|2|QUANT] [2|0|INCROOT 3|2|PUNCT],[det:num|three] [det:num|two .],,,,,,,,,,LilyofLily_Lily020004_192
196,193,Mother,Lily020004,"xxx , you should have seen xxx when he came home ",Lily,0.0,0.0,gasp,[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|OBJ] [] [6|8|LINK] [7|8|SUBJ] [8|5|CJCT] [9|8|JCT 10|8|LP] ,[cm|cm] [pro:per|you] [mod|should] [v|have] [part|see&PASTP] [] [conj|when] [pro:sub|he] [v|come&PAST] [adv|home cm|cm],,,,,,,,,,MotherofLily_Lily020004_193
197,193,Mother,Lily020004, she was wearing it ,Lily,0.0,0.0,gasp,[11|13|SUBJ] [12|13|AUX] [13|8|COMP] [14|13|OBJ 15|13|LP] ,[pro:sub|she] [aux|be&PAST&13S] [part|wear-PRESP] [pro:per|it cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_193
198,193,Mother,Lily020004,he was like (t:t:trail off),Lily,0.0,0.0,gasp,[16|17|SUBJ] [17|13|CJCT] [18|17|JCT 19|4|PUNCT],[pro:sub|he] [cop|be&PAST&13S] [prep|like (mt:trail off)],,,,,,,,,,MotherofLily_Lily020004_193
